33424,Prei-paddenstoelenomelet met volkorenbrood,traditionele olijfolie,0.5,el;;
33425,Prei-paddenstoelenomelet met volkorenbrood,fijngesneden prei,100.0,g;;
33426,Prei-paddenstoelenomelet met volkorenbrood,gedroogde tijm,0.5,tl;;
33427,Prei-paddenstoelenomelet met volkorenbrood,paddenstoelenmelange,100.0,g;;
33428,Prei-paddenstoelenomelet met volkorenbrood,middelgroot ei,3.0,;;
33429,Prei-paddenstoelenomelet met volkorenbrood,AH Liefde &amp; Passie volkorenbrood,2.0,sneetje;
33430,Prei-paddenstoelenomelet met volkorenbrood,dieet halvarine,10.0,g;;
33431,Volkorentoast met avocado,volkorenbrood,4.0,sneetje;;
33432,Volkorentoast met avocado,cherrytomaten,50.0,g;;
33433,Volkorentoast met avocado,eetrijpe avocado,1.0,;;
33434,Volkorentoast met avocado,milde kiemgroente,30.0,g;;
33435,Hüttenkäse fruitbowl,Conference peer,1.0,;;
33436,Hüttenkäse fruitbowl,mangosalade,175.0,g;;
33437,Hüttenkäse fruitbowl,limoen,1.0,;;
33438,Hüttenkäse fruitbowl,koelverse hüttenkäse kaas,400.0,g;;
33439,Hüttenkäse fruitbowl,verse blauwe bessen,150.0,g;;
33440,Hüttenkäse fruitbowl,gojibessen,4.0,el;;
33441,Verse-kabeljauw-couscousverrassing uit de oven,tomaat,2.0,;;
33442,Verse-kabeljauw-couscousverrassing uit de oven,knoflook,1.0,teen;;
33443,Verse-kabeljauw-couscousverrassing uit de oven,verse dille,7.5,g;;
33444,Verse-kabeljauw-couscousverrassing uit de oven,tomatenpuree,35.0,g;;
33445,Verse-kabeljauw-couscousverrassing uit de oven,rauwkost peen julienne,150.0,g;;
33446,Verse-kabeljauw-couscousverrassing uit de oven,tabasco red peppersauce,0.5,tl;;
33447,Verse-kabeljauw-couscousverrassing uit de oven,couscous,100.0,g;;
33448,Verse-kabeljauw-couscousverrassing uit de oven,kokend water,100.0,ml;;
33449,Verse-kabeljauw-couscousverrassing uit de oven,verse kabeljauwfilet,260.0,g;;
33450,Biologische volkorenspaghetti met amandelpesto,gegrilde rode paprika's in pot,295.0,g;;
33451,Biologische volkorenspaghetti met amandelpesto,Alpro cuisine rijst,125.0,ml;;
33452,Biologische volkorenspaghetti met amandelpesto,verse peterselie,15.0,g;;
33453,Biologische volkorenspaghetti met amandelpesto,geroosterde amandelen,25.0,g;;
33454,Biologische volkorenspaghetti met amandelpesto,traditionele olijfolie,5.5,el;;
33455,Biologische volkorenspaghetti met amandelpesto,volkoren spaghetti,150.0,g;;
33456,Biologische volkorenspaghetti met amandelpesto,broccoli,250.0,g;;
33457,Biologische volkorenspaghetti met amandelpesto,knoflook,1.0,teen;;
33458,Biologische volkorenspaghetti met amandelpesto,cherrytomaten aan de tak,125.0,g;;
33459,Arabisch gekruide kip met ovengroenten,pastinaak,200.0,g;;
33460,Arabisch gekruide kip met ovengroenten,winterpeen,200.0,g;;
33461,Arabisch gekruide kip met ovengroenten,kikkererwten in blik,200.0,g;;
33462,Arabisch gekruide kip met ovengroenten,knoflook,1.0,teen;;
33463,Arabisch gekruide kip met ovengroenten,baharat kruidenmix,2.0,tl;;
33464,Arabisch gekruide kip met ovengroenten,traditionele olijfolie,2.0,el;;
33465,Arabisch gekruide kip met ovengroenten,kipfilet,2.0,;;
33466,Arabisch gekruide kip met ovengroenten,verse peterselie,15.0,g;;
"33479,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",aardappelpartjes,900.0,g";;
"33480,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",traditionele olijfolie,2.0,el";;
"33481,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",gedroogde rozemarijn,1.5,tl";;
"33482,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",rode ui,2.0,";;
"33483,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",ontbijtspek,60.0,g";;
"33484,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",koelverse gebroken sperzieboon,600.0,g";;
"33485,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",kalkoenschnitzel,4.0,";;
"33486,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",Griekse yoghurt,150.0,g";;
"33487,""Kalkoen met ovenaardappeltjes, sperziebonen en yoghurtmayo"",mayonaise,4.0,el";;
33497,Kruidige kipreepjes en hutspot met een pittige touch,kruimige aardappel,500.0,g;;
33498,Kruidige kipreepjes en hutspot met een pittige touch,knoflook,1.0,teen;;
33499,Kruidige kipreepjes en hutspot met een pittige touch,arachideolie,1.0,el;;
33500,Kruidige kipreepjes en hutspot met een pittige touch,fijngesneden hutspotgroenten,400.0,g;;
33501,Kruidige kipreepjes en hutspot met een pittige touch,tabasco,0.5,el;;
33502,Kruidige kipreepjes en hutspot met een pittige touch,rode puntpaprika,1.0,;;
33503,Kruidige kipreepjes en hutspot met een pittige touch,kipdijfiletreepjes shoarma,200.0,g;;
33504,Kruidige kipreepjes en hutspot met een pittige touch,ongezouten roomboter,20.0,g;;
33505,Kruidige kipreepjes en hutspot met een pittige touch,halfvolle melk,75.0,ml;;
33506,Kruidige kipreepjes en hutspot met een pittige touch,cheddar aan stuk,50.0,g;;
33507,Mediterrane bonenstoof met cavolo nero en kabeljauw,knoflook,2.0,teen;;
33508,Mediterrane bonenstoof met cavolo nero en kabeljauw,traditionele olijfolie,1.0,el;;
33509,Mediterrane bonenstoof met cavolo nero en kabeljauw,Italiaanse roerbakgroente cavolo nero,400.0,g;;
33510,Mediterrane bonenstoof met cavolo nero en kabeljauw,gedroogde Provençaalse kruiden,1.5,tl;;
33511,Mediterrane bonenstoof met cavolo nero en kabeljauw,cannellinibonen in pot,400.0,g;;
33512,Mediterrane bonenstoof met cavolo nero en kabeljauw,passata tomatensaus,540.0,g;;
33513,Mediterrane bonenstoof met cavolo nero en kabeljauw,water,50.0,ml;;
33514,Mediterrane bonenstoof met cavolo nero en kabeljauw,verse kabeljauwfilet,400.0,g;;
33515,Mediterrane bonenstoof met cavolo nero en kabeljauw,citroen,1.0,;;
33516,Snelle bami met komijn en wokgroente,knoflook,2.0,teen;;
33517,Snelle bami met komijn en wokgroente,rode peper,1.0,;;
33518,Snelle bami met komijn en wokgroente,arachideolie,2.0,el;;
33519,Snelle bami met komijn en wokgroente,nasi-bamivlees,350.0,g;;
33520,Snelle bami met komijn en wokgroente,gemalen komijn,2.0,tl;;
33521,Snelle bami met komijn en wokgroente,ketjap,6.0,el;;
33522,Snelle bami met komijn en wokgroente,Chinese wokgroente kool &amp; sugarsnaps,800.0,g;
33523,Snelle bami met komijn en wokgroente,eiermie,250.0,g;;
33524,Snelle bami met komijn en wokgroente,salade-ui,1.0,bosje;;
33525,Snelle bami met komijn en wokgroente,seroendeng,8.0,el;;
"33526,""Witvis met notentopping, bloemkool puree en salsa"",stamppotaardappelen,600.0,g";;
"33527,""Witvis met notentopping, bloemkool puree en salsa"",koelvers bloemkoolroosje,400.0,g";;
"33528,""Witvis met notentopping, bloemkool puree en salsa"",ongebrande hazelnoten,50.0,g";;
"33529,""Witvis met notentopping, bloemkool puree en salsa"",panko Japans paneermeel,25.0,g";;
"33530,""Witvis met notentopping, bloemkool puree en salsa"",ongezouten roomboter,50.0,g";;
"33531,""Witvis met notentopping, bloemkool puree en salsa"",verse pangasiusfilet,525.0,g";;
"33532,""Witvis met notentopping, bloemkool puree en salsa"",Franse mosterd,1.0,el";;
"33533,""Witvis met notentopping, bloemkool puree en salsa"",cherrytomaten,250.0,g";;
"33534,""Witvis met notentopping, bloemkool puree en salsa"",verse peterselie,15.0,g";;
"33535,""Witvis met notentopping, bloemkool puree en salsa"",traditionele olijfolie,1.0,el";;
"33536,""Witvis met notentopping, bloemkool puree en salsa"",azijn,0.5,el";;
"33537,""Witvis met notentopping, bloemkool puree en salsa"",halfvolle melk,75.0,ml";;
"33538,""Witvis met notentopping, bloemkool puree en salsa"",komkommerrauwkost,150.0,g";;
"33539,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",spaghetti,150.0,g";;
"33540,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",ui,1.0,";;
"33541,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",braadworst,2.0,";;
"33542,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",verse boerenkool,150.0,g";;
"33543,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",cherrytomaten,250.0,g";;
"33544,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",kookroom light,125.0,ml";;
"33545,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",kippenbouillontablet,0.5,";;
"33546,""Snelle spaghetti met boerenkool, cherrytomaten en braadworst"",kraanwater,125.0,ml";;
33547,Gerookte-makreelpie met bloemkool en kruidige puree,kruimige aardappel,500.0,g;;
33548,Gerookte-makreelpie met bloemkool en kruidige puree,bloemkoolroosjes,400.0,g;;
33549,Gerookte-makreelpie met bloemkool en kruidige puree,knoflook,1.0,teen;;
33550,Gerookte-makreelpie met bloemkool en kruidige puree,verse gember,2.0,cm;;
33551,Gerookte-makreelpie met bloemkool en kruidige puree,arachideolie,2.0,el;;
33552,Gerookte-makreelpie met bloemkool en kruidige puree,vadouvan kruidenmix,1.0,tl;;
33553,Gerookte-makreelpie met bloemkool en kruidige puree,blanke rozijnen,50.0,g;;
33554,Gerookte-makreelpie met bloemkool en kruidige puree,gerookte makreel,260.0,g;;
33555,Gerookte-makreelpie met bloemkool en kruidige puree,verse koriander,7.5,g;;
33556,Gerookte-makreelpie met bloemkool en kruidige puree,kokosmelk,150.0,g;;
33557,Pompoensoep met eikruim,knoflook,2.0,teen;;
33558,Pompoensoep met eikruim,jalapeñopeper,0.5,;;
33559,Pompoensoep met eikruim,traditionele olijfolie,4.0,el;;
33560,Pompoensoep met eikruim,koelverse pompoenstukjes,800.0,g;;
33561,Pompoensoep met eikruim,kraanwater,500.0,ml;;
33562,Pompoensoep met eikruim,kippenbouillontablet,1.0,;;
33563,Pompoensoep met eikruim,middelgroot ei,2.0,;;
33564,Pompoensoep met eikruim,verse selderij,10.0,g;;
33565,Pompoensoep met eikruim,tuinkers,0.5,bakje;;
33566,Geroosterde wortel en aardappel met kipfilethaasjes,regenboog wortelmix,600.0,g;;
33567,Geroosterde wortel en aardappel met kipfilethaasjes,vastkokende aardappel,1.0,kg;;
33568,Geroosterde wortel en aardappel met kipfilethaasjes,rode ui,2.0,;;
33569,Geroosterde wortel en aardappel met kipfilethaasjes,pesto alla Genovese,3.0,el;;
33570,Geroosterde wortel en aardappel met kipfilethaasjes,traditionele olijfolie,4.0,el;;
33571,Geroosterde wortel en aardappel met kipfilethaasjes,kipfilethaasje,300.0,g;;
33572,Geroosterde wortel en aardappel met kipfilethaasjes,gedroogde rozemarijn,1.5,tl;;
33573,Geroosterde wortel en aardappel met kipfilethaasjes,gerookt ontbijtspek,100.0,g;;
33574,Romige pasta met gerookte zalm en broccoli,knoflook,1.0,teen;;
33575,Romige pasta met gerookte zalm en broccoli,traditionele olijfolie,2.0,el;;
33576,Romige pasta met gerookte zalm en broccoli,fijngesneden prei,200.0,g;;
33577,Romige pasta met gerookte zalm en broccoli,gedroogde rozemarijn,1.5,tl;;
33578,Romige pasta met gerookte zalm en broccoli,kookroom light,250.0,ml;;
33579,Romige pasta met gerookte zalm en broccoli,farfalle,300.0,g;;
33580,Romige pasta met gerookte zalm en broccoli,broccoli,600.0,g;;
33581,Romige pasta met gerookte zalm en broccoli,gerookte zalmsnippers,400.0,g;;
33582,Crostini met tomatentapenade en gerookte zalm,semi-gedroogd cherrytomaatje,8.0,;;
33583,Crostini met tomatentapenade en gerookte zalm,verse basilicum,3.75,g;;
33584,Crostini met tomatentapenade en gerookte zalm,scrocchi toast met zeezout,20.0,;;
33585,Crostini met tomatentapenade en gerookte zalm,gerookte zalmblokjes,200.0,g;;
33586,Minisandwiches gerookte zalm en komkommer,wit casinobrood,6.0,sneetje;;
33587,Minisandwiches gerookte zalm en komkommer,zuivelspread bieslook,6.0,el;;
33588,Minisandwiches gerookte zalm en komkommer,gerookte zalm,100.0,g;;
33589,Minisandwiches gerookte zalm en komkommer,komkommer,0.25,;;
33590,Amuse gerookte zalm blini's met crè­me fraî­che,blini,135.0,g;;
33591,Amuse gerookte zalm blini's met crè­me fraî­che,crème fraîche,2.0,el;;
33592,Amuse gerookte zalm blini's met crè­me fraî­che,mierikswortel in pot,1.0,tl;;
33593,Amuse gerookte zalm blini's met crè­me fraî­che,verse bieslook,12.5,g;;
33594,Amuse gerookte zalm blini's met crè­me fraî­che,gerookte zalm,100.0,g;;
33595,Koffie-speculoostiramisu,speculoos,100.0,g;;
33596,Koffie-speculoostiramisu,espresso,40.0,ml;;
33597,Koffie-speculoostiramisu,MonChou zacht &amp; luchtig,300.0,g;
33598,Koffie-speculoostiramisu,poedersuiker,1.0,el;;
33599,Viscurry met zelfgemaakte currypasta,rode peper,2.0,;;
33600,Viscurry met zelfgemaakte currypasta,koelverse sereh citroengras,1.0,stengel;;
33601,Viscurry met zelfgemaakte currypasta,knoflook,3.0,teen;;
33602,Viscurry met zelfgemaakte currypasta,verse gember,2.0,cm;;
33603,Viscurry met zelfgemaakte currypasta,sjalot,2.0,;;
33604,Viscurry met zelfgemaakte currypasta,gemalen korianderzaad,1.0,el;;
33605,Viscurry met zelfgemaakte currypasta,kristalsuiker,1.0,tl;;
33606,Viscurry met zelfgemaakte currypasta,zonnebloemolie,1.0,el;;
33607,Viscurry met zelfgemaakte currypasta,vissaus,1.0,el;;
33608,Viscurry met zelfgemaakte currypasta,rode paprika,2.0,;;
33609,Viscurry met zelfgemaakte currypasta,verse sugarsnaps,200.0,g;;
33610,Viscurry met zelfgemaakte currypasta,gepelde diepvries garnalen,250.0,g;;
33611,Viscurry met zelfgemaakte currypasta,kokosmelk,400.0,ml;;
33612,Viscurry met zelfgemaakte currypasta,kippenbouillontablet,0.5,;;
33613,Viscurry met zelfgemaakte currypasta,verse schelvisfilet,280.0,g;;
33614,Viscurry met zelfgemaakte currypasta,verse koriander,15.0,g;;
33615,'Marokkaanse' lamsbout,ui,1.0,;;
33616,'Marokkaanse' lamsbout,knoflook,2.0,teen;;
33617,'Marokkaanse' lamsbout,gewelde abrikozen zonder pit,10.0,;;
33618,'Marokkaanse' lamsbout,perssinaasappel,1.0,;;
33619,'Marokkaanse' lamsbout,saffraan,0.05,g;;
33620,'Marokkaanse' lamsbout,ras el hanout specerijenmelange,1.5,el;;
33621,'Marokkaanse' lamsbout,harissa,1.0,el;;
33622,'Marokkaanse' lamsbout,vloeibare honing,1.0,el;;
33623,'Marokkaanse' lamsbout,rozijnen,100.0,g;;
33624,'Marokkaanse' lamsbout,tomatenblokjes,400.0,g;;
33625,'Marokkaanse' lamsbout,zout,1.0,tl;;
33626,'Marokkaanse' lamsbout,diepvries lamsbout zonder been van de vakslager,1400.0,g;;
33645,Slowcooker kip met citroen en rozemarijn,citroen,1.0,;;
33646,Slowcooker kip met citroen en rozemarijn,knoflook,5.0,teen;;
33647,Slowcooker kip met citroen en rozemarijn,hele scharrelkip,1.5,kg;;
33648,Slowcooker kip met citroen en rozemarijn,ongezouten roomboter,25.0,g;;
33649,Slowcooker kip met citroen en rozemarijn,takje rozemarijn,2.0,stuk;;
33650,Chocoladecake,extra pure chocolade,200.0,g;;
33651,Chocoladecake,ongezouten roomboter,215.0,g;;
33652,Chocoladecake,bruine basterdsuiker,200.0,g;;
33653,Chocoladecake,zout,1.0,mespunt;;
33654,Chocoladecake,middelgroot ei,4.0,;;
33655,Chocoladecake,zelfrijzend bakmeel,200.0,g;;
33656,Chocoladecake,vanillesuiker,8.0,g;;
33657,Tomatensoep in een weckpot,verse basilicum,15.0,g;;
33658,Tomatensoep in een weckpot,Parmigiano Reggiano,30.0,g;;
33659,Tomatensoep in een weckpot,zongedroogde tomaten in pot,4.0,;;
33660,Tomatensoep in een weckpot,Princes ansjovis in olijfolie in blik,2.0,;;
33661,Tomatensoep in een weckpot,snoeptomatenmix,100.0,g;;
33662,Tomatensoep in een weckpot,cannellinibonen in blik,175.0,g;;
33663,Tomatensoep in een weckpot,tomatenpuree,2.0,el;;
33664,Tomatensoep in een weckpot,verse boerenkool,30.0,g;;
33665,Tomatensoep in een weckpot,water,400.0,ml;;
33666,Gelukskoekjes,ongezouten roomboter,120.0,g;;
33667,Gelukskoekjes,eiwit,100.0,g;;
33668,Gelukskoekjes,kristalsuiker,150.0,g;;
33669,Gelukskoekjes,zout,1.0,mespunt;;
33670,Gelukskoekjes,tarwebloem,120.0,g;;
33671,Gelukskoekjes,vanillearoma,1.0,tl;;
33672,Gelukskoekjes,water,2.0,el;;
33673,Karbonade van de grill met snijbonen en rode aardappel,roodschillige aardappel,500.0,g;;
33674,Karbonade van de grill met snijbonen en rode aardappel,verse snijbonen,400.0,g;;
33675,Karbonade van de grill met snijbonen en rode aardappel,schouderkarbonade,360.0,g;;
33676,Karbonade van de grill met snijbonen en rode aardappel,Franse mosterd,1.0,el;;
33677,Karbonade van de grill met snijbonen en rode aardappel,sjalot,1.0,;;
33678,Karbonade van de grill met snijbonen en rode aardappel,citroen,0.5,;;
33679,Karbonade van de grill met snijbonen en rode aardappel,ongezouten roomboter,15.0,g;;
33680,Karbonade van de grill met snijbonen en rode aardappel,tuinkers,0.5,bakje;;
33689,Notenfudge,ongebrande hazelnoten,95.0,g;;
33690,Notenfudge,gecondenseerde volle melk,397.0,g;;
33691,Notenfudge,gemengde notenpasta,170.0,g;;
33692,Notenfudge,ongezouten roomboter,50.0,g;;
33693,Notenfudge,vanille-extract,2.0,tl;;
33722,Broodje milanese met parrano snippers,arachideolie,3.0,el;;
33723,Broodje milanese met parrano snippers,wienerschnitzel,2.0,;;
33724,Broodje milanese met parrano snippers,verse pistolet,4.0,;;
33725,Broodje milanese met parrano snippers,bruschetta tomaatsalade,150.0,g;;
33726,Broodje milanese met parrano snippers,parrano snippers,80.0,g;;
33727,Broodje milanese met parrano snippers,rucola,40.0,g;;
33737,Fris gebakje met lemon curd,havermout,100.0,g;;
33738,Fris gebakje met lemon curd,ongebrande notenmix,50.0,g;;
33739,Fris gebakje met lemon curd,dadels zonder pit,75.0,g;;
33740,Fris gebakje met lemon curd,kokosolie,2.0,el;;
33741,Fris gebakje met lemon curd,vloeibare honing,2.0,el;;
33742,Fris gebakje met lemon curd,mascarpone,250.0,g;;
33743,Fris gebakje met lemon curd,lemon curd,4.0,el;;
33744,Fris gebakje met lemon curd,geraspte kokos,98.0,g;;
33745,Fris gebakje met lemon curd,verse munt,4.0,takje;;
33746,Geurige kipstoof met bloemkool en babyspinazie,basmatirijst,300.0,g;;
33747,Geurige kipstoof met bloemkool en babyspinazie,kipdrumsticks,1.0,kg;;
33748,Geurige kipstoof met bloemkool en babyspinazie,arachideolie,2.0,el;;
33749,Geurige kipstoof met bloemkool en babyspinazie,ui,2.0,;;
33750,Geurige kipstoof met bloemkool en babyspinazie,garam masala,2.0,tl;;
33751,Geurige kipstoof met bloemkool en babyspinazie,kokosmelk,400.0,ml;;
33752,Geurige kipstoof met bloemkool en babyspinazie,koelvers bloemkoolroosje,400.0,g;;
33753,Geurige kipstoof met bloemkool en babyspinazie,cherrytomaten,500.0,g;;
33754,Geurige kipstoof met bloemkool en babyspinazie,babyspinazie,100.0,g;;
33755,'Caprese' pasteitjes,pasteitje,4.0,;;
33756,'Caprese' pasteitjes,pijnboompitten,2.0,el;;
33757,'Caprese' pasteitjes,mini-buffelmozzarella,150.0,g;;
33758,'Caprese' pasteitjes,cherrytomaten,250.0,g;;
33759,'Caprese' pasteitjes,verse basilicum,7.5,g;;
33760,'Caprese' pasteitjes,balsamicoazijn,1.5,el;;
33761,'Caprese' pasteitjes,extra vierge olijfolie,1.0,el;;
33762,'Caprese' pasteitjes,rucola,40.0,g;;
33763,Aziatische salade met rivierkreeftjes,verse gember,2.0,cm;;
33764,Aziatische salade met rivierkreeftjes,sesamolie,2.0,el;;
33765,Aziatische salade met rivierkreeftjes,1 minuut basmatirijst,300.0,g;;
33766,Aziatische salade met rivierkreeftjes,rice vinegar,1.0,el;;
33767,Aziatische salade met rivierkreeftjes,sojasaus,2.0,el;;
33768,Aziatische salade met rivierkreeftjes,rode peper,1.0,;;
33769,Aziatische salade met rivierkreeftjes,snoepgroente komkommer,200.0,g;;
33770,Aziatische salade met rivierkreeftjes,avocado,1.0,;;
33771,Aziatische salade met rivierkreeftjes,babyboerenkool,40.0,g;;
33772,Aziatische salade met rivierkreeftjes,verse rivierkreeftjes,100.0,g;;
33800,Rijkgevulde Italiaanse kippensoep,venkelknol,1.0,;;
33801,Rijkgevulde Italiaanse kippensoep,krachtbouillon kip,350.0,ml;;
33802,Rijkgevulde Italiaanse kippensoep,Italiaanse roerbakgroente cavolo nero,400.0,g;;
33803,Rijkgevulde Italiaanse kippensoep,scharrel kipfilet,250.0,g;;
33804,Rijkgevulde Italiaanse kippensoep,cannellinibonen in blik,800.0,g;;
33805,Rijkgevulde Italiaanse kippensoep,citroen,1.0,;;
33806,Rijkgevulde Italiaanse kippensoep,diepvries tuinerwten,200.0,g;;
33807,Aardappeltaart van Perupas,ongezouten roomboter,15.0,g;;
33808,Aardappeltaart van Perupas,diepvries bladerdeeg,5.0,plak;;
33809,Aardappeltaart van Perupas,kleurrijke aardappelmix,250.0,g;;
33810,Aardappeltaart van Perupas,Parmigiano Reggiano,75.0,g;;
33811,Aardappeltaart van Perupas,roomkaas naturel,250.0,g;;
33812,Aardappeltaart van Perupas,gedroogde salie,1.0,tl;;
33813,Aardappeltaart van Perupas,middelgroot ei,1.0,;;
33814,Gevulde pompoenrollade,flespompoen,1.3,kg;;
33815,Gevulde pompoenrollade,traditionele olijfolie,4.0,el;;
33816,Gevulde pompoenrollade,knoflook,2.0,teen;;
33817,Gevulde pompoenrollade,paddenstoelenmelange,200.0,g;;
33818,Gevulde pompoenrollade,verse tijm,5.0,g;;
33819,Gevulde pompoenrollade,citroen,1.0,;;
33820,Gevulde pompoenrollade,verse spinazie,200.0,g;;
33821,Gevulde pompoenrollade,verse gember,2.0,cm;;
33822,Gevulde pompoenrollade,gemalen kaneel,0.5,tl;;
33823,Gevulde pompoenrollade,gedroogde nootmuskaat,0.25,tl;;
33824,Snelle oliebollen,arachideolie,1.0,liter;;
33825,Snelle oliebollen,zelfrijzend bakmeel,500.0,g;;
33826,Snelle oliebollen,zout,1.0,tl;;
33827,Snelle oliebollen,karnemelk,500.0,ml;;
33828,Snelle oliebollen,rozijnen,100.0,g;;
33829,Snelle oliebollen,poedersuiker,1.0,el;;
33830,Teisseire Strawberry Celebration,ijsblokjes,4.0,;;
33831,Teisseire Strawberry Celebration,medium handsinaasappel,3.0,partje;;
33832,Teisseire Strawberry Celebration,citroen,2.0,schijfje;;
33833,Teisseire Strawberry Celebration,limoen,2.0,schijfje;;
33834,Teisseire Strawberry Celebration,Teisseire siroop aardbei en framboos,20.0,ml;;
33835,Teisseire Strawberry Celebration,cranberrysap,50.0,ml;;
33836,Teisseire Strawberry Celebration,bruisend mineraalwater,125.0,ml;;
33837,Teisseire Strawberry Celebration,verse munt,6.0,blaadje;;
33838,Kippastei,scharrelkipdijfilet,1.0,kg;;
33839,Kippastei,middelgroot ei,2.0,;;
33840,Kippastei,gedroogde dragon,3.0,tl;;
33841,Kippastei,rode port,50.0,ml;;
33842,Kippastei,zout,2.0,tl;;
33843,Kippastei,katenspek,150.0,g;;
33844,Kippastei,gepelde pistachenoten,75.0,g;;
33845,Kippastei,eendenhaasje,4.0,;;
33846,Kippastei,semi-zongedroogde tomaten,100.0,g;;
33860,Ginger Strawberry Delight-mocktail,verse aardbei,2.0,;;
33861,Ginger Strawberry Delight-mocktail,ijsblokjes,4.0,;;
33862,Ginger Strawberry Delight-mocktail,Granny Smith appel,1.0,schijfje;;
33863,Ginger Strawberry Delight-mocktail,Appletiser Apple,250.0,ml;;
33864,Ginger Strawberry Delight-mocktail,gembersiroop,0.5,el;;
33865,Varkensfiletrollade met pruimen en spek,varkensfiletrollade,1.0,;;
33866,Varkensfiletrollade met pruimen en spek,Jazz appel,0.5,;;
33867,Varkensfiletrollade met pruimen en spek,katenspek,100.0,g;;
33868,Varkensfiletrollade met pruimen en spek,gewelde pruimen zonder pit,6.0,;;
33869,Varkensfiletrollade met pruimen en spek,gezouten cashewnoten,30.0,g;;
33870,Varkensfiletrollade met pruimen en spek,ongezouten roomboter,25.0,g;;
33871,Zalm met kruidenkorst,teen knoflook,0.5,teen;;
33872,Zalm met kruidenkorst,citroen,1.0,;;
33873,Zalm met kruidenkorst,verse platte peterselie,20.0,g;;
33874,Zalm met kruidenkorst,panko Japans paneermeel,25.0,g;;
33875,Zalm met kruidenkorst,middelgroot ei,1.0,;;
33876,Zalm met kruidenkorst,verse zalmfilet aan een stuk,650.0,g;;
33887,Peultjes met feta en bosui,verse peultjes,400.0,g;;
33888,Peultjes met feta en bosui,bosui,2.0,;;
33889,Peultjes met feta en bosui,feta,100.0,g;;
33890,Peultjes met feta en bosui,extra vierge olijfolie,1.0,el;;
33891,Peruaanse oeraardappeltjes met rozemarijnolie,kleurrijke aardappelmix,1.0,kg;;
33892,Peruaanse oeraardappeltjes met rozemarijnolie,kraanwater,500.0,ml;;
33893,Peruaanse oeraardappeltjes met rozemarijnolie,traditionele olijfolie,100.0,ml;;
33894,Peruaanse oeraardappeltjes met rozemarijnolie,takje rozemarijn,15.0,g;;
33895,Peruaanse oeraardappeltjes met rozemarijnolie,grof zeezout,1.0,tl;;
33896,Kabeljauwhaasje met beurré blanc,sjalot,1.0,;;
33897,Kabeljauwhaasje met beurré blanc,droge witte wijn,100.0,ml;;
33898,Kabeljauwhaasje met beurré blanc,ongezouten roomboter,250.0,g;;
33899,Kabeljauwhaasje met beurré blanc,verse kabeljauwhaas,4.0,;;
33900,Kabeljauwhaasje met beurré blanc,tarwebloem,1.0,el;;
33901,Kabeljauwhaasje met beurré blanc,verse platte peterselie,15.0,g;;
33902,Kabeljauwhaasje met beurré blanc,citroensap,1.0,el;;
33926,Homemade hutspotkoekjes met gehaktballetjes en sla,arachideolie,4.0,el;;
33927,Homemade hutspotkoekjes met gehaktballetjes en sla,fijngesneden hutspotgroenten,400.0,g;;
33928,Homemade hutspotkoekjes met gehaktballetjes en sla,aardappelpuree met boter,450.0,g;;
33929,Homemade hutspotkoekjes met gehaktballetjes en sla,rundergehaktballetjes,300.0,g;;
33930,Homemade hutspotkoekjes met gehaktballetjes en sla,cherrytomaten,250.0,g;;
33931,Homemade hutspotkoekjes met gehaktballetjes en sla,salademix,300.0,g;;
33932,Homemade hutspotkoekjes met gehaktballetjes en sla,honing-tijmdressing,100.0,g;;
33933,Zalmburger met dragonkrieltjes en snijbonen,krieltjes,1.0,kg;;
33934,Zalmburger met dragonkrieltjes en snijbonen,verse snijbonen,800.0,g;;
33935,Zalmburger met dragonkrieltjes en snijbonen,sjalot,1.0,;;
33936,Zalmburger met dragonkrieltjes en snijbonen,augurkenblokjes,235.0,ml;;
33937,Zalmburger met dragonkrieltjes en snijbonen,ongezouten roomboter,30.0,g;;
33938,Zalmburger met dragonkrieltjes en snijbonen,gepaneerde zalmburger,4.0,;;
33939,Zalmburger met dragonkrieltjes en snijbonen,gedroogde dragon,2.0,tl;;
33940,Zalmburger met dragonkrieltjes en snijbonen,Griekse yoghurt,170.0,g;;
33941,Zalmburger met dragonkrieltjes en snijbonen,mayonaise,2.0,el;;
33942,Gevulde kalkoen met paddenstoelen &amp; pancetta,kalkoen,2.5,kg;
33943,Gevulde kalkoen met paddenstoelen &amp; pancetta,sjalot,1.0,;
